Course number,Course title,Registration restrictions,Units,Type,Section,Session,Time,Days,Seats,Registered,Waitlist,Instructor,Room
NA,NA,NA,NA,Lab,31308R,1,6:10-9:00pm,Tuesday,18,10,0,Gandhi Puvvada,OHE230 & ONLINE
NA,NA,NA,NA,Lab,31309R,1,5:00-7:50pm,Wednesday,18,16,0,Gandhi Puvvada,OHE336 & ONLINE
NA,NA,NA,NA,Quiz,31111R,60,TBA,TBA,60,40,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30778D,60,2:00-3:50pm,"Tue, Thu",47,47,0,Salman Avestimehr,ONLINE
NA,NA,NA,NA,Discussion,30779R,60,3:00-3:50pm,Wednesday,47,47,0,Salman Avestimehr,ONLINE
NA,NA,NA,NA,Lecture,30480D,60,12:00-1:50pm,"Tue, Thu",42,25,0,Andreas Molisch,ONLINE
NA,NA,NA,NA,Discussion,30481R,60,4:00-4:50pm,Monday,42,25,0,Andreas Molisch,ONLINE
NA,NA,NA,NA,Lecture,30491D,1,12:00-1:50pm,"Tue, Thu",47,39,0,Brandon Franzke,THH212 & ONLINE
NA,NA,NA,NA,Discussion,30498R,60,4:00-4:50pm,Wednesday,47,41,0,Brandon Franzke,ONLINE
NA,NA,NA,NA,Discussion,31013R,60,1:00-1:50pm,"Mon, Wed",35,18,0,Aluizio Prata,ONLINE
NA,NA,NA,NA,Discussion,31014R,60,2:00-2:50pm,"Mon, Wed",35,10,0,Aluizio Prata,ONLINE
NA,NA,NA,NA,Lab,31011R,1,1:00-3:00pm,Friday,30,15,0,NA,OFFICE & ONLINE
NA,NA,NA,NA,Lab,31012R,1,9:00-11:50am,Friday,27,13,0,NA,OFFICE & ONLINE
NA,NA,NA,NA,Lecture,30496D,1,6:00-9:40pm,Thursday,60,13,0,Mohammed Beshir,OHE132 & ONLINE
NA,NA,NA,NA,Lecture,30497D,14,6:00-9:40pm,Thursday,20,3,0,NA,DEN@Viterbi
NA,NA,NA,NA,Lecture,31282D,14,5:30-9:10pm,Monday,20,1,0,Mohammed Beshir,DEN@Viterbi
NA,NA,NA,NA,Discussion,30962R,60,8:30-9:20am,Friday,50,18,0,NA,ONLINE
NA,NA,NA,NA,Discussion,30963R,14,8:30-9:20am,Friday,20,2,0,NA,DEN@Viterbi
NA,NA,NA,NA,Lab,29956R,60,1:00-3:50pm,Tuesday,15,14,0,Heather Culbertson,ONLINE
NA,NA,NA,NA,Lab,29958R,60,1:00-3:50pm,Thursday,15,13,0,Heather Culbertson,ONLINE
NA,NA,NA,NA,Lecture,30545D,14,7:30-9:20am,"Tue, Thu",30,12,0,Ali Zahid,DEN@Viterbi
NA,NA,NA,NA,Discussion,30546D,14,4:00-4:50pm,Monday,30,12,0,Ali Zahid,DEN@Viterbi
NA,NA,NA,NA,Lecture,30501R,1,6:00-7:50pm,"Tue, Thu",76,64,0,Ali Zahid,KDC236 & ONLINE
NA,NA,NA,NA,Discussion,30503R,60,4:00-4:50pm,Wednesday,76,63,0,Ali Zahid,ONLINE
NA,NA,NA,NA,Quiz,30684R,60,4:00-5:50pm,Friday,260,182,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30500R,1,7:30-9:20am,"Tue, Thu",77,66,0,Ali Zahid,OHE122 & ONLINE
NA,NA,NA,NA,Lecture,30502R,1,12:00-1:50pm,"Tue, Thu",57,52,0,Ali Zahid,KAP164 & ONLINE
NA,NA,NA,NA,Discussion,30504R,60,4:00-4:50pm,Monday,76,63,0,Ali Zahid,ONLINE
NA,NA,NA,NA,Discussion,30505R,60,11:00-11:50am,Friday,59,56,0,Ali Zahid,ONLINE
NA,NA,NA,NA,Lab,30409R,60,3:30-4:50pm,Friday,60,28,0,NA,ONLINE
NA,NA,NA,NA,Lab,30440R,60,9:00-10:50am,Friday,60,2,0,NA,ONLINE
NA,NA,NA,NA,Lab,30559R,1,9:00-10:50am,Friday,60,49,0,NA,SLH100 & ONLINE
NA,NA,NA,NA,Lab,30192R,60,8:00-9:50am,Friday,30,30,0,Claire Bono,ONLINE
NA,NA,NA,NA,Lab,30205R,60,6:00-7:50pm,Thursday,30,26,0,Claire Bono,ONLINE
NA,NA,NA,NA,Lab,30206R,60,12:00-1:50pm,Thursday,30,28,0,Claire Bono,ONLINE
NA,NA,NA,NA,Lab,30261R,60,8:00-9:50pm,Thursday,30,29,0,Claire Bono,ONLINE
NA,NA,NA,NA,Lab,30262R,60,2:00-3:50pm,Thursday,30,27,0,Claire Bono,ONLINE
NA,NA,NA,NA,Lecture,29963D,14,9:30-10:50am,"Tue, Thu",25,22,0,Claire Bono,DEN@Viterbi
NA,NA,NA,NA,Lab,29964R,14,TBA,TBA,25,22,0,NA,OFFICE
NA,NA,NA,NA,Lecture,31284D,1,2:00-3:50pm,"Mon, Wed",63,18,0,Gandhi Puvvada,THH208 & ONLINE
NA,NA,NA,NA,Lecture,31305D,14,3:30-5:20pm,"Tue, Thu",20,2,0,Gandhi Puvvada,DEN@Viterbi
NA,NA,NA,NA,Lecture,31338D,1,3:30-5:20pm,"Tue, Thu",82,8,0,Gandhi Puvvada,OHE132 & ONLINE
NA,NA,NA,NA,Discussion,30569R,60,4:00-4:50pm,Wednesday,85,18,0,Gandhi Puvvada,ONLINE
NA,NA,NA,NA,Discussion,30605R,60,12:00-12:50pm,Friday,85,24,0,Gandhi Puvvada,ONLINE
NA,NA,NA,NA,Discussion,31285D,14,4:00-4:50pm,Wednesday,20,2,0,Gandhi Puvvada,DEN@Viterbi
NA,NA,NA,NA,Quiz,31336D,14,5:30-8:30pm,Thursday,20,2,0,NA,DEN@Viterbi
NA,NA,NA,NA,Quiz,31337R,60,5:30-8:30pm,Thursday,250,42,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30552D,1,8:00-9:20am,"Tue, Thu",31,13,0,Aluizio Prata,MHP101 & ONLINE
NA,NA,NA,NA,Discussion,30556R,60,9:00-9:50am,Friday,26,17,0,NA,ONLINE
NA,NA,NA,NA,Lab,30577R,14,3:00-4:50pm,Friday,20,3,0,NA,DEN@Viterbi
NA,NA,NA,NA,Lecture,30593D,60,2:00-3:20pm,"Tue, Thu",60,55,0,Alice Parker,ONLINE
NA,NA,NA,NA,Lab,30595R,60,3:00-4:50pm,Friday,30,28,0,NA,ONLINE
NA,NA,NA,NA,Lab,30597R,1,4:00-5:50pm,Wednesday,31,27,0,NA,TBA
NA,NA,NA,NA,Discussion,31191R,60,2:00-2:50pm,Friday,40,20,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30534D,14,5:00-6:20pm,"Tue, Thu",20,4,0,Shuo-Wei Chen,DEN@Viterbi
NA,NA,NA,NA,Discussion,31283D,14,2:00-2:50pm,Friday,20,4,0,NA,DEN@Viterbi
NA,NA,NA,NA,Lab,30451R,60,TBA,TBA,40,0,0,NA,ONLINE
NA,NA,NA,NA,Lab,30871R,1,TBA,TBA,40,13,0,NA,OFFICE & ONLINE
NA,NA,NA,NA,Discussion,30561R,14,1:00-1:50pm,Friday,20,2,0,NA,DEN@Viterbi
NA,NA,NA,NA,Lecture,30609D,60,9:00-10:50am,"Tue, Thu",76,42,0,Justin Haldar,ONLINE
NA,NA,NA,NA,Discussion,30612D,60,1:00-1:50pm,Friday,77,40,0,NA,ONLINE
NA,Fundamentals of Wearable Technology,NA,4,Lecture,31221D,60,5:00-6:20pm,"Tue, Thu",1,0,0,Eun Kim,NA
NA,NA,NA,NA,Lecture,30587D,73,2:00-5:50pm,Friday,46,29,0,Bart Kosko,ONLINE
NA,NA,NA,NA,Discussion,30588R,73,4:00-4:50pm,Wednesday,46,29,0,Bart Kosko,ONLINE
NA,NA,NA,NA,Lecture,30789D,34,10:00-11:50am,"Mon, Wed",22,4,0,Konstantinos Psounis,DEN@Viterbi
NA,NA,NA,NA,Discussion,31399R,34,10:00-10:50am,Friday,22,4,0,Konstantinos Psounis,DEN@Viterbi
NA,NA,NA,NA,Lecture,30580D,73,10:00-11:50am,"Tue, Thu",51,51,0,Maryam Shanechi,ONLINE
NA,NA,NA,NA,Discussion,30581R,73,1:00-1:50pm,Friday,51,51,0,Maryam Shanechi,ONLINE
NA,NA,NA,NA,Lecture,30689R,73,10:00-11:50am,"Mon, Wed",87,46,0,Konstantinos Psounis,ONLINE
NA,NA,NA,NA,Discussion,30699R,73,10:00-10:50am,Friday,87,48,0,Konstantinos Psounis,ONLINE
NA,NA,NA,NA,Lecture,30479D,34,1:30-3:20pm,"Tue, Thu",20,11,0,Ben Reichardt,DEN@Viterbi
NA,NA,NA,NA,Discussion,30478R,73,9:00-9:50am,Friday,84,71,0,Ben Reichardt,ONLINE
NA,NA,NA,NA,Discussion,30483R,34,9:00-9:50am,Friday,20,11,0,Ben Reichardt,DEN@Viterbi
NA,NA,NA,NA,Lecture,30722D,73,12:00-1:50pm,"Mon, Wed",60,16,0,Brandon Franzke,ONLINE
NA,NA,NA,NA,Discussion,30723R,73,12:00-12:50pm,Friday,60,16,0,Brandon Franzke,ONLINE
NA,NA,NA,NA,Lecture,31298D,34,5:30-8:20pm,Friday,20,1,0,Osonde Osoba,DEN@Viterbi
NA,NA,NA,NA,Discussion,31193R,73,5:30-6:20pm,Tuesday,70,40,0,NA,ONLINE
NA,NA,NA,NA,Discussion,31299R,34,5:30-6:20pm,Tuesday,20,1,0,NA,DEN@Viterbi
NA,NA,NA,NA,Lecture,31322D,34,5:30-9:10pm,Wednesday,20,4,0,Mohammed Beshir,DEN@Viterbi
NA,NA,NA,NA,Lecture,31301D,48,1:30-3:20pm,"Mon, Wed",75,23,0,Petros Ioannou,OHE132 & ONLINE
NA,NA,NA,NA,Discussion,31302R,73,6:00-6:50pm,Friday,58,34,0,NA,ONLINE
NA,NA,NA,NA,Lecture,31303D,34,1:30-3:20pm,"Mon, Wed",10,2,0,Petros Ioannou,DEN@Viterbi
NA,NA,NA,NA,Discussion,31304R,34,6:00-6:50pm,Friday,10,2,0,NA,DEN@Viterbi
NA,NA,NA,NA,Lecture,30624R,48,6:00-9:50pm,Thursday,1,0,0,Vibhor Trehan,ONLINE
NA,NA,NA,NA,Lecture,30625D,34,6:00-9:50pm,Thursday,20,0,0,Vibhor Trehan,NA
NA,NA,NA,NA,Lecture,30887D,34,5:00-6:50pm,"Tue, Thu",20,0,0,Jason Sanders,DEN@Viterbi
NA,NA,NA,NA,Lecture,30686D,48,12:30-1:50pm,"Tue, Thu",35,16,0,Armand Tanguay,OHE100B & ONLINE
NA,NA,NA,NA,Lecture,30985D,34,12:30-1:50pm,"Tue, Thu",20,2,0,Armand Tanguay,DEN@Viterbi
NA,NA,NA,NA,Discussion,30682R,73,5:00-5:50pm,Friday,35,16,0,NA,ONLINE
NA,NA,NA,NA,Discussion,30986R,34,5:00-5:50pm,Friday,20,2,0,NA,DEN@Viterbi
NA,NA,NA,NA,Lecture,30696D,73,10:00-11:50am,"Mon, Wed",28,11,0,Hossein Hashemi,ONLINE
NA,NA,NA,NA,Discussion,30697R,34,12:00-12:50pm,Friday,20,2,0,NA,DEN@Viterbi
NA,NA,NA,NA,Discussion,30698R,73,12:00-12:50pm,Friday,28,11,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30702D,48,9:00-10:50am,"Tue, Thu",30,15,0,Tony Levi,THH102 & ONLINE
NA,NA,NA,NA,Quiz,30733R,48,TBA,TBA,30,15,0,NA,OFFICE
NA,NA,NA,NA,Lecture,31119D,48,12:30-1:50pm,"Mon, Wed",50,21,0,Young Cho,THH212 & ONLINE
NA,NA,NA,NA,Lab,30226R,48,8:00-9:50am,Friday,75,72,0,Stefanos Nikolaidis,RTH419 & ONLINE
NA,NA,NA,NA,Lecture,30621D,48,8:00-9:50am,"Tue, Thu",32,22,0,Michael Neely,THH202 & ONLINE
NA,NA,NA,NA,Discussion,30636R,73,1:00-1:50pm,Friday,40,22,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30568D,34,3:30-4:50pm,"Tue, Thu",1,0,0,Ali Zahid,DEN@Viterbi
NA,NA,NA,NA,Discussion,30551R,34,12:00-12:50pm,Friday,20,0,0,Ali Zahid,DEN@Viterbi
NA,NA,NA,NA,Discussion,30560R,73,12:00-12:50pm,Friday,50,0,0,Ali Zahid,ONLINE
NA,NA,NA,NA,Lecture,30630D,48,3:30-5:20pm,"Tue, Thu",53,18,0,Michel Dubois,OHE100D & ONLINE
NA,NA,NA,NA,Discussion,30629R,34,1:00-1:50pm,Friday,20,3,0,NA,DEN@Viterbi
NA,NA,NA,NA,Discussion,30631R,73,1:00-1:50pm,Friday,53,18,0,NA,ONLINE
NA,NA,NA,NA,Discussion,30050R,73,7:30-8:20pm,Monday,360,171,0,NA,ONLINE
NA,NA,NA,NA,Quiz,30001R,73,TBA,TBA,360,171,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30202D,73,5:00-7:20pm,Tuesday,360,138,0,Wei-Min Shen,ONLINE
NA,NA,NA,NA,Discussion,30295R,73,7:30-8:20pm,Tuesday,360,138,0,NA,ONLINE
NA,NA,NA,NA,Quiz,29981R,73,TBA,TBA,360,138,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30079D,34,5:00-7:20pm,Tuesday,25,18,0,Wei-Min Shen,DEN@Viterbi
NA,NA,NA,NA,Discussion,30305R,34,7:30-8:20pm,Tuesday,25,18,0,NA,DEN@Viterbi
NA,NA,NA,NA,Quiz,29982R,34,TBA,TBA,25,18,0,NA,DEN@Viterbi
NA,NA,NA,NA,Lecture,31312D,34,3:00-4:50pm,"Fri, Sat",20,0,0,Urbashi Mitra Mohammad Reza Rajati,DEN@Viterbi
NA,NA,NA,NA,Discussion,31321R,73,5:00-5:50pm,Friday,40,11,0,NA,ONLINE
NA,NA,NA,NA,Discussion,31344R,34,5:00-5:50pm,Friday,20,0,0,NA,DEN@Viterbi
NA,NA,NA,NA,Lecture,31330D,73,2:00-3:50pm,"Mon, Wed",30,5,0,Keith Chugg,ONLINE
NA,NA,NA,NA,Discussion,31328R,34,TBA,TBA,20,3,0,NA,DEN@Viterbi
NA,NA,NA,NA,Discussion,31331R,73,TBA,TBA,30,5,0,NA,ONLINE
NA,NA,NA,NA,Discussion,31275R,73,4:30-5:20pm,Tuesday,40,25,0,NA,ONLINE
NA,NA,NA,NA,Discussion,30445R,73,8:00-8:50am,Friday,57,39,0,NA,ONLINE
NA,NA,NA,NA,Quiz,30446R,73,TBA,TBA,57,39,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30843D,48,7:00-9:50am,Monday,45,43,0,Shahin Nazarian,THH201 & ONLINE
NA,NA,NA,NA,Discussion,30846R,73,6:30-7:20pm,Wednesday,92,88,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30844D,48,10:00-11:50am,"Mon, Wed",48,10,0,Pierluigi Nuzzo,KDC241 & ONLINE
NA,NA,NA,NA,Lab,30486R,73,1:30-3:20pm,Monday,50,1,0,NA,ONLINE
NA,NA,NA,NA,Lab,30845R,48,1:30-3:20pm,Monday,30,10,0,NA,SLH102 & ONLINE
NA,NA,NA,NA,Lecture,31044D,34,9:00-10:50am,"Tue, Thu",20,2,0,NA,DEN@Viterbi
NA,NA,NA,NA,Discussion,31002R,73,TBA,TBA,100,69,0,NA,ONLINE
NA,NA,NA,NA,Discussion,30669R,73,TBA,TBA,30,19,0,NA,ONLINE
NA,Integrated Circuits in Implantable Medical Devices,NA,4,Lecture,30872D,73,10:00-11:50am,"Tue, Thu",30,0,0,NA,NA
NA,Methods of Applied Physics I,NA,4,Lecture,30873R,73,2:40-4:30pm,"Tue, Thu",20,4,0,Chia Wei Hsu,ONLINE
NA,Computing Principles for Electrical Engineers,NA,2,Lecture,31288R,48,6:30-8:20pm,"Mon, Wed",120,59,0,Arash Saifhashemi,THH101 & ONLINE
NA,Deep Learning Systems,NA,4,Lecture,31290D,73,3:00-4:50pm,"Tue, Thu",60,39,0,Brandon Franzke,ONLINE
NA,NA,NA,NA,Lecture,30889D,34,2:00-3:20pm,"Tue, Thu",20,5,0,Keith Jenkins,DEN@Viterbi
NA,NA,NA,NA,Discussion,31100R,73,3:30-4:20pm,Friday,150,98,0,NA,ONLINE
NA,NA,NA,NA,Discussion,31101D,34,3:30-4:20pm,Friday,20,5,0,NA,DEN@Viterbi
NA,NA,NA,NA,Discussion,31326R,73,4:00-4:50pm,Thursday,50,20,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30229D,34,2:00-3:50pm,"Tue, Thu",2,4,0,Ram Nevatia,DEN@Viterbi
NA,NA,NA,NA,Lecture,30680R,48,TBA,TBA,50,13,0,NA,OFFICE & ONLINE
NA,NA,NA,NA,Lecture,31415D,34,3:30-5:20pm,"Tue, Thu",15,1,0,Kelly Sanders,DEN@Viterbi
NA,NA,NA,NA,Lecture,31424D,73,3:30-5:20pm,"Tue, Thu",40,6,0,Kelly Sanders,ONLINE
NA,NA,NA,NA,Lecture,31426R,73,2:00-3:50pm,"Mon, Wed",20,7,0,Patrick Lynett,ONLINE
NA,NA,NA,NA,Lecture,29737R,48,11:00-12:50pm,"Mon, Wed",20,4,0,Amy Childress,GFS106 & ONLINE
NA,NA,NA,NA,Discussion,31421R,73,11:00-11:50am,Thursday,25,9,0,George Ban-Weiss,ONLINE
NA,NA,NA,NA,Lecture,31423R,73,12:00-1:50pm,"Tue, Thu",25,24,0,Daniel McCurry,ONLINE
NA,NA,NA,NA,Lecture,31454D,73,TBA,TBA,10,0,0,Amy Childress,ONLINE
NA,NA,NA,NA,Lecture,31450D,73,TBA,TBA,15,11,0,Amy Childress,ONLINE
NA,NA,NA,NA,Lecture,31445D,73,TBA,TBA,10,1,0,Amy Childress,ONLINE
NA,NA,NA,NA,Lecture,31446R,73,TBA,TBA,10,0,0,Amy Childress,ONLINE
NA,NA,NA,NA,Lecture,31447R,73,TBA,TBA,10,0,0,Amy Childress,ONLINE
NA,NA,NA,NA,Lecture,31448R,73,TBA,TBA,10,0,0,Amy Childress,ONLINE
NA,NA,NA,NA,Lecture,31449D,73,TBA,TBA,10,0,0,Amy Childress,ONLINE
NA,NA,NA,NA,Lecture,28508D,60,3:00-4:50pm,Monday,35,34,0,Erik Johnson Gisele Ragusa,ONLINE
NA,NA,NA,NA,Lecture,28509D,60,6:00-7:50am,Tuesday,37,37,0,Andrea Armani,ONLINE
NA,NA,NA,NA,Lecture,28511D,60,12:00-1:50pm,Tuesday,37,37,0,Andrea Armani,ONLINE
NA,NA,NA,NA,Lecture,28512D,60,12:00-1:50pm,Tuesday,30,24,0,Anthony Maddox,ONLINE
NA,NA,NA,NA,Lecture,28513D,60,2:00-3:50pm,Tuesday,28,26,0,Amy Rechenmacher,ONLINE
NA,NA,NA,NA,Lecture,28514D,60,2:00-3:50pm,Tuesday,30,25,0,Francisco Valero-Cuevas,ONLINE
NA,NA,NA,NA,Lecture,28516D,60,10:00-11:50am,Wednesday,36,36,0,Krishna Nayak,ONLINE
NA,NA,NA,NA,Lecture,28517D,60,12:00-1:50pm,Wednesday,37,37,0,Krishna Nayak,ONLINE
NA,NA,NA,NA,Lecture,28518D,60,3:00-4:50pm,Wednesday,36,36,0,Brent Liu,ONLINE
NA,NA,NA,NA,Lecture,28519D,60,10:00-11:50am,Thursday,35,34,0,Anthony Maddox,ONLINE
NA,NA,NA,NA,Lecture,28520D,60,1:00-2:50pm,Thursday,33,28,0,Amy Rechenmacher,ONLINE
NA,NA,NA,NA,Lecture,14642R,1,6:00-8:50pm,Wednesday,1,0,0,Greg Autry,NA
NA,NA,NA,NA,Lecture,28601D,1,7:00-9:00pm,Thursday,25,2,0,Stephen Lu,RTH217 & ONLINE
NA,NA,NA,NA,Lecture,28602D,60,8:00-10:00am,Thursday,15,0,0,Stephen Lu,ONLINE
NA,NA,NA,NA,Lecture,28603D,60,7:00-9:00pm,Thursday,15,0,0,Stephen Lu,ONLINE
NA,NA,NA,NA,Lecture,28526D,60,TBA,TBA,15,1,0,Sandeep Gupta,ONLINE
NA,Technology Development and Commercialization,NA,2,Lecture,28549D,60,3:00-4:50pm,Wednesday,30,8,0,Alice Liu,ONLINE
NA,NA,NA,NA,Lecture,28575R,903,4:00-5:50pm,"Tue, Thu",15,11,0,Elizabeth Fife,ONLINE
NA,NA,NA,NA,Lecture,28577R,903,12:00-1:50pm,"Tue, Thu",15,14,0,Elizabeth Fife,ONLINE
NA,NA,NA,NA,Lecture,28571R,900,4:00-5:50pm,"Tue, Thu",15,0,0,Elizabeth Fife,NA
NA,NA,NA,NA,Lecture,28574R,904,12:00-1:50pm,"Tue, Thu",15,12,0,Elizabeth Fife,ONLINE
NA,NA,NA,NA,Lecture,28569D,48,TBA,TBA,150,18,0,Candace Teixeira,TBA
NA,NA,NA,NA,Lecture,28570D,387,TBA,TBA,50,0,0,Candace Teixeira,ONLINE
NA,NA,NA,NA,Lecture,28623D,387,TBA,TBA,25,1,0,Candace Teixeira,ONLINE
NA,NA,NA,NA,Lecture,28626D,162,TBA,TBA,50,0,0,Candace Teixeira,ONLINE
NA,NA,NA,NA,Lecture,28627D,162,TBA,TBA,25,1,0,Candace Teixeira,ONLINE
NA,NA,NA,NA,Lecture,28624D,387,TBA,TBA,200,4,0,Candace Teixeira,ONLINE
NA,NA,NA,NA,Lecture,28628D,162,TBA,TBA,200,2,0,Candace Teixeira,ONLINE
NA,NA,NA,NA,Lecture,28625D,387,TBA,TBA,100,3,0,Candace Teixeira,ONLINE
NA,NA,NA,NA,Lecture,28629D,162,TBA,TBA,100,2,0,Candace Teixeira,ONLINE
NA,NA,NA,NA,Lecture,31731D,60,10:00-11:50am,Friday,30,21,0,Shinyi Wu,ONLINE
NA,NA,NA,NA,Lecture,31601D,1,9:30-10:50am,"Tue, Thu",9,18,0,Hamid Chabok,CPA156
NA,NA,NA,NA,Lecture-Lab,31683D,60,11:00-12:20pm,"Tue, Thu",30,26,0,Yalda Khashe,ONLINE
NA,NA,NA,NA,Lab,31644R,60,3:00-3:50pm,Wednesday,35,14,0,Geza Bottlik,ONLINE
NA,NA,NA,NA,Lecture,31607D,1,2:00-3:20pm,"Tue, Thu",9,29,0,Najmedin Meshkati,ZHS352
NA,NA,NA,NA,Lab,31637R,60,4:00-6:20pm,Wednesday,37,30,0,Najmedin Meshkati,ONLINE
NA,NA,NA,NA,Lab,31640D,60,4:00-6:20pm,Wednesday,20,9,0,Najmedin Meshkati,ONLINE
NA,NA,NA,NA,Lab,31724R,60,9:00-9:50am,Wednesday,30,9,0,Shalini Gupta,ONLINE
NA,NA,NA,NA,Lab,31572R,60,2:00-2:50pm,Wednesday,30,24,0,Shalini Gupta,ONLINE
NA,NA,NA,NA,Discussion,31629R,60,9:30-10:50am,Friday,25,15,0,Nathan Greenfield,ONLINE
NA,NA,NA,NA,Discussion,31631R,60,11:00-12:20pm,Friday,25,15,0,Nathan Greenfield,ONLINE
NA,NA,NA,NA,Lecture,31622D,60,3:30-4:50pm,"Mon, Wed",26,15,0,Qiang Huang,ONLINE
NA,NA,NA,NA,Lab,31623R,60,5:00-5:50pm,Thursday,40,24,0,Kurt Palmer,ONLINE
NA,NA,NA,NA,Lecture,31625D,60,3:30-4:50pm,"Mon, Wed",31,30,0,Victoria Stodden,ONLINE
NA,NA,NA,NA,Lab,31626R,60,9:00-9:50am,Thursday,31,30,0,Victoria Stodden,ONLINE
NA,NA,NA,NA,Discussion,31645R,60,12:00-12:50pm,Friday,80,48,0,Erich Kreidler,ONLINE
NA,NA,NA,NA,Discussion,31665R,60,11:00-11:50am,Friday,50,39,0,Erich Kreidler,ONLINE
NA,NA,NA,NA,Lecture,31675D,14,6:40-9:20pm,Monday,20,1,0,Erich Kreidler,DEN@Viterbi
NA,NA,NA,NA,Discussion,31685D,14,12:00-12:50pm,Friday,20,1,0,Erich Kreidler,DEN@Viterbi
NA,NA,NA,NA,Lecture-Lab,31845D,60,12:00-1:50pm,"Mon, Wed",58,28,0,Mike Lee,ONLINE
NA,NA,NA,NA,Lecture-Lab,31882D,60,2:00-3:50pm,"Tue, Thu",57,54,0,Nitin Kale,ONLINE
NA,NA,NA,NA,Lecture,31700D,34,2:00-3:20pm,"Tue, Thu",14,11,0,Geza Bottlik,DEN@Viterbi
NA,NA,NA,NA,Lecture,31560D,73,6:40-9:20pm,Tuesday,20,11,0,Chu-Yi Wang,ONLINE
NA,NA,NA,NA,Lecture,31771D,34,6:40-9:20pm,Tuesday,15,11,0,Chu-Yi Wang,DEN@Viterbi
NA,NA,NA,NA,Lecture,29725D,34,6:30-9:50pm,Monday,19,4,0,Ed Reynolds,DEN@Viterbi
NA,NA,NA,NA,Lecture,31722D,34,5:00-7:50pm,Friday,15,9,0,Theodore Mayeshiba,DEN@Viterbi
NA,NA,NA,NA,Lecture,31708D,34,6:40-9:20pm,Wednesday,10,1,0,David Belson,DEN@Viterbi
NA,NA,NA,NA,Lecture,31743D,73,6:40-9:20pm,Wednesday,20,12,0,David Belson,ONLINE
NA,NA,NA,NA,Lecture,30007D,73,9:00-10:50am,"Mon, Wed",120,96,0,Barry Boehm,ONLINE
NA,NA,NA,NA,Lecture,31514D,48,2:00-3:20pm,"Tue, Thu",11,5,0,Shalini Gupta,OHE100B
NA,NA,NA,NA,Lecture,31714D,34,2:00-3:20pm,"Tue, Thu",10,6,0,Shalini Gupta,DEN@Viterbi
NA,NA,NA,NA,Lecture,31515D,48,4:00-6:40pm,Tuesday,11,13,0,Herag Haleblian,OHE100C
NA,NA,NA,NA,Lecture,31715D,34,4:00-6:40pm,Tuesday,15,13,0,Ali Nowroozi,DEN@Viterbi
NA,NA,NA,NA,Lecture,31748D,73,4:00-6:40pm,Tuesday,23,16,0,Ali Nowroozi,ONLINE
NA,NA,NA,NA,Lecture,31737D,34,11:00-12:20pm,"Tue, Thu",10,7,0,Thomas Booth,DEN@Viterbi
NA,NA,NA,NA,Lecture,31744D,73,11:00-12:20pm,"Tue, Thu",20,12,0,Thomas Booth,ONLINE
NA,NA,NA,NA,Lecture,31729D,73,5:00-7:50pm,Tuesday,30,30,0,Cesar Acosta-Mejia,ONLINE
NA,NA,NA,NA,Lecture,31772D,73,11:00-2:00pm,Friday,54,50,0,Cesar Acosta-Mejia,ONLINE
NA,NA,NA,NA,Lecture,31530D,73,9:30-10:50am,"Tue, Thu",22,22,0,Meisam Razaviyayn,ONLINE
NA,NA,NA,NA,Lecture,31531D,73,3:30-4:50pm,"Mon, Wed",45,32,0,Jong-Shi Pang,ONLINE
NA,NA,NA,NA,Lecture,31746D,73,3:30-6:20pm,Friday,40,40,0,Bruce Wilcox,ONLINE
NA,NA,NA,NA,Lecture,31747D,73,6:00-8:40pm,Thursday,41,35,0,Kai Chen,ONLINE
NA,NA,NA,NA,Lecture,31799D,48,2:00-3:20pm,"Mon, Wed",23,16,0,Mayank Kejriwal,THH101
NA,NA,NA,NA,Lecture,31704D,34,7:10-9:50pm,Monday,20,6,0,Kazuo Takeda,DEN@Viterbi
NA,NA,NA,NA,Lecture,31757D,73,7:10-9:50pm,Monday,20,6,0,Kazuo Takeda,ONLINE
NA,NA,NA,NA,Lecture,31745D,34,6:40-9:20pm,Monday,7,6,0,Chu-Yi Wang,DEN@Viterbi
NA,NA,NA,NA,Lecture,31750D,73,6:40-9:20pm,Monday,22,19,0,Chu-Yi Wang,ONLINE
NA,NA,NA,NA,Lecture,30101D,48,5:00-7:20pm,Monday,1,14,0,Shahriar Shamsian,OHE136 & ONLINE
NA,NA,NA,NA,Discussion,29928R,73,7:30-8:20pm,Monday,350,293,0,NA,ONLINE
NA,NA,NA,NA,Quiz,29923R,73,5:00-7:00pm,Friday,350,293,0,NA,ONLINE
NA,NA,NA,NA,Lecture,30041D,73,5:00-7:20pm,Wednesday,345,312,0,Shahriar Shamsian,ONLINE
NA,NA,NA,NA,Lecture,30102D,48,5:00-7:20pm,Wednesday,5,5,0,Shahriar Shamsian,OHE136 & ONLINE
