Course number,Course title,Registration restrictions,Units,Type,Section,Session,Time,Days,Seats,Registered,Waitlist,Instructor,Room
MBPH-794c,Doctoral dissertation,PC,2.0 units,Lecture,70008D,46,TBA,TBA,30,2,0,Ralf Langen,OFFICE
MBPH-794d,Doctoral Dissertation,C,2.0 units,Lecture,70009D,46,TBA,TBA,30,0,0,Ralf Langen,OFFICE
MBPH-794z,Doctoral Dissertation,PC,0.0 units,Lecture,70010D,46,TBA,TBA,30,1,0,Ralf Langen,OFFICE
MDED-501,"Narrative Medicine I: Witnessing, Listening, Reflecting",C,4.0 units,Lecture,41450D,46,3:00-6:00pm,Thursday,10,6,0,Pamela Schaff Erika Wright,ONLINE
MDED-503,Creative Writing and Its Applications in Narrative Medicine,C,4.0 units,Lecture,41455D,46,10:00-1:00pm,Thursday,10,6,0,Pamela Schaff Erika Wright Abigail Rasminsky,ONLINE
MDED-504,Research Methods in Narrative Medicine,C,4.0 units,Lecture,41453D,46,4:00-7:00pm,Tuesday,10,5,0,Ronan Hallowell,ONLINE
MDED-510,"Narrative Ethics: Illness, Disability, Equity and Community",C,4.0 units,Lecture,41452D,46,3:00-6:00pm,Wednesday,10,7,0,Pamela Schaff Erika Wright Lyn Boyd-Judson,ONLINE
MEDB-790,Research,C,1.0-12.0 units,Lecture,40165D,46,TBA,TBA,30,10,0,W. Martin Kast,OFFICE
MEDB-794a,Doctoral Dissertation,C,2.0 units,Lecture,40170D,46,TBA,TBA,30,5,0,W. Martin Kast,OFFICE
MEDB-794b,Doctoral Dissertation,PC,2.0 units,Lecture,40171D,46,TBA,TBA,30,2,0,W. Martin Kast,OFFICE
MEDB-794c,Doctoral Dissertation,PC,2.0 units,Lecture,40172D,46,TBA,TBA,30,6,0,W. Martin Kast,OFFICE
MEDB-794d,Doctoral Dissertation,PC,2.0 units,Lecture,40173D,46,TBA,TBA,30,0,0,W. Martin Kast,OFFICE
MEDB-794z,Doctoral Dissertation,PC,0.0 units,Lecture,40174D,46,TBA,TBA,30,7,0,W. Martin Kast,OFFICE
MEDS-315,"Human Anatomy, Physiology, and the Technology of Medicine",P,2.0 units,Lecture,41407R,60,10:00-11:50am,Monday,40,34,0,Emily Rose,ONLINE
MEDS-335,Human Development: From Stem to Sternum,P,2.0 units,Lecture,41444R,60,12:00-1:50pm,Monday,30,12,0,Neil Segil Senta Georgia Louise Menendez,ONLINE
MEDS-340,The Brain in Health and Disease,P,4.0 units,Lecture,41442R,60,10:00-11:50am,"Mon, Wed",30,28,0,Susie Kim,ONLINE
MEDS-350,"Neurochemistry of Addiction: Drugs, Brain, and Behavior",P,2.0 units,Lecture,41434R,60,12:00-1:50pm,Tuesday,36,36,0,Susie Kim,ONLINE
MEDS-355,Skeletal Biology and Pathology: No Bones About It,P,2.0 units,Lecture,41423R,60,12:00-1:50pm,Monday,20,20,0,Susie Kim,ONLINE
MEDS-360,Bench to Bedside: Application of the Basic Sciences,P,2.0 units,Lecture,41412R,60,2:00-3:50pm,Monday,20,8,0,Maximo Marin Allison Chambliss,ONLINE
MEDS-370,Organ Failure: Non-Communicable Chronic Disease,P,2.0 units,Lecture,41438R,60,8:00-9:50am,Wednesday,25,24,0,Janak Chandrasoma,ONLINE
MEDS-425,Medical Examiner-Coroner: Investigating Death,PC,2.0 units,Lecture,41440R,60,2:00-3:50pm,Wednesday,30,29,0,Lakshmanan Sathyavagiswaran,ONLINE
MEDS-440,Introduction to Surgical Principles,PC,2.0 units,Lecture,41432R,60,12:00-1:50pm,Wednesday,25,24,0,Susie Kim,ONLINE
MEDS-445,Cancer: Introduction to Oncology in the Modern Era,P,2.0 units,Lecture,41430R,60,10:00-11:50am,Friday,15,14,0,Diane Da Silva,ONLINE
MEDS-460,Emergency Health Care,P,2.0 units,Lecture,41426R,60,9:00-10:50am,Friday,20,16,0,Madhu Hardasmalani,ONLINE
MEDS-490,Directed Research in Biomedical Science,P,"1.0-8.0 units, max 12",Lecture,41414D,60,3:00-5:00pm,Friday,30,4,0,Joyce Richey,ONLINE
MEDS-504L,Core Principles System II,P,4.0 units,Lecture-Lab,41354D,872,TBA,TBA,60,12,0,Paul Holtom Navid Pour-Ghasemi Kusha Davar,ONLINE
MEDS-519,Global Oral Health,M,2.0 units,Lecture,41358D,46,6:00-7:50pm,Monday,40,10,0,Daniel Khorshad,ONLINE
MEDS-597a,Health Technology Internship,M,1.0 unit,Lecture,41375D,46,TBA,TBA,10,0,0,Elahe Nezami,ONLINE
MEDS-597b,Health Technology Internship,P,1.0 unit,Lecture,41376D,46,TBA,TBA,10,0,0,Elahe Nezami,ONLINE
MICB-570,Microbiology Research Seminar,MC,"1.0 units, max 10",Lecture,40736D,46,TBA,TBA,25,20,0,Axel Schonthal,OFFICE
MICB-572,Medical Physiology I,C,4.0 units,Lecture,40673D,46,3:30-5:00pm,MTuTh,46,12,0,Harvey Kaslow Jang-Hyun Youn E. Todd Schroeder Michael Jakowec Andrew Cheng Jon Detterich Ray Matthews John Wood Michael Bowdish Georgina Gyarmati Alicia McDonough Janos Peti Peterdi Kenneth Hallows Wei Li Beiyun Zhou Thomas Keens Laura Perin Gallandt,ONLINE
MICB-594a,Master's Thesis,C,2.0 units,Lecture,40803D,46,TBA,TBA,50,18,0,Axel Schonthal,OFFICE
MICB-594b,Master's Thesis,PC,2.0 units,Lecture,40810D,46,TBA,TBA,50,2,0,Axel Schonthal,OFFICE
MICB-594z,Master's Thesis,PC,0.0 units,Lecture,40815D,46,TBA,TBA,50,2,0,Axel Schonthal,OFFICE
MICB-596,Internship for Curricular Practical Training,C,"1.0-3.0 units, max 3",Lecture,40730D,46,TBA,TBA,25,1,0,Axel Schonthal,OFFICE
MKT-410,Professional Selling,PC,4.0 units,Lecture,16476R,60,2:00-3:50pm,"Mon, Wed",36,22,0,Gary Frazier,ONLINE
MKT-425,Marketing in a Digital World,PC,4.0 units,Lecture,16478R,60,6:00-7:50pm,"Tue, Thu",48,45,0,Konrad Ribeiro,ONLINE
MKT-440,Marketing Analysis and Strategy,PC,4.0 units,Lecture,16495R,60,10:00-11:50am,"Mon, Wed",28,18,0,Isamar Aeling Troncoso Cortez,ONLINE
MKT-445,New Product Development and Branding,P,4.0 units,Lecture,16494R,60,4:00-5:50pm,"Mon, Wed",42,27,0,Therese Wilbur,ONLINE
MKT-512,Customer Insights and Analysis,M,3.0 units,Lecture,16522R,71,3:30-4:50pm,"Mon, Wed",35,33,0,Laurence Vincent,ONLINE
MKT-526,Advertising and Social Media: Strategy and Analytics,MC,3.0 units,Lecture,16526R,71,5:00-6:20pm,"Tue, Thu",44,38,0,Gerard Tellis,ONLINE
MKT-528,Sales Management: The Art and Science of Sales,P,3.0 units,Lecture,16528R,71,6:30-9:30pm,Thursday,54,52,0,Steven Martin,ONLINE
MKT-533,Branding Strategy,P,1.5-3.0 units,Lecture,16531R,411,5:00-6:20pm,"Mon, Wed",48,33,0,Diane Badame,ONLINE
MKT-560,Marketing Strategy,P,3.0 units,Lecture,16545R,71,6:30-9:30pm,Wednesday,56,35,0,Diane Badame,ONLINE
MKT-566,Marketing Analytics,MC,3.0 units,Lecture,16546R,71,2:00-3:20pm,"Mon, Wed",30,24,0,Kalinda Ukanwa,ONLINE
MKT-586,"Fashion, Luxury and Lifestyle Marketing",PC,3.0 units,Lecture,16549R,71,6:30-9:30pm,Monday,66,52,0,Diane Badame,ONLINE
MKT-589,CMO on Shareholder Value,P,1.5 units,Lecture,16548R,415,5:00-6:20pm,"Mon, Wed",48,28,0,Diane Badame,ONLINE
MKT-592,Field Research in Marketing,C,"0.5-4.0 units, max 12",Lecture,16555D,71,TBA,TBA,10,0,0,Anthony Dukes,ONLINE
MKT-593,Independent Research in Marketing,C,"0.5-4.0 units, max 12",Lecture,16556D,71,TBA,TBA,10,1,0,Anthony Dukes Dennis Schorr,ONLINE
MKT-595,Internship in Marketing,MC,"0.5-2.0 units, max 9",Lecture,16557D,71,TBA,TBA,10,0,0,Anthony Dukes,ONLINE
MKT-596,Research Practicum in Marketing,C,"0.5-2.0 units, max 8",Lecture,16558D,71,TBA,TBA,10,0,0,Anthony Dukes,ONLINE
MKT-613,Marketing Models in Consumer and Business-to-Business Markets,MC,3.0 units,Lecture,16576R,71,2:00-4:50pm,Tuesday,5,3,0,Anthony Dukes Yanhao Wei,ONLINE
MKT-621,Research Forum,MC,"1.0 units, max 4",Lecture,16578R,71,12:00-12:50pm,Friday,13,13,0,Kristin Diehl,ONLINE
MOR-421,Social and Ethical Issues in Business,P,4.0 units,Lecture,16679R,60,10:00-11:50am,"Tue, Thu",48,20,0,Katharine Harrington,ONLINE
MOR-475,The Art of Leadership - Self Discovery,C,1.0 unit,Lecture,16670D,60,2:00-2:50pm,Friday,25,20,0,Katharine Harrington,ONLINE
MOR-477,The Art of Leadership - Change Leadership,PC,1.0 unit,Lecture,16690D,60,3:00-3:50pm,Friday,25,19,0,Adlai Wertman,ONLINE
MOR-542,Strategic Issues for Global Business,MC,3.0 units,Lecture,16692R,71,12:30-1:50pm,"Tue, Thu",40,19,0,Carl Voigt,ONLINE
MOR-554,Leading Innovation and Change,MC,3.0 units,Lecture,16700R,71,6:30-9:30pm,Thursday,60,44,0,Michael Mische,ONLINE
MOR-557,Strategy and Organization Consulting,MC,3.0 units,Lecture,16694R,71,5:00-6:20pm,"Mon, Wed",60,53,0,Michael Mische,ONLINE
MOR-559,Strategic Renewal and Transformation,MC,3.0 units,Lecture,16696R,71,6:30-9:30pm,Monday,60,36,0,Michael Mische,ONLINE
MOR-560,Managerial Judgment and Decision-Making,MC,3.0 units,Lecture,16693R,71,5:00-6:20pm,"Mon, Wed",50,29,0,Terance Wolfe,ONLINE
MOR-562,Strategic Choice and Valuation Analysis,MC,3.0 units,Lecture,16704R,71,6:30-9:30pm,Tuesday,60,39,0,Carl Voigt,ONLINE
MOR-567,Interpersonal Influence and Power,MC,3.0 units,Lecture,16709R,71,6:30-9:30pm,Wednesday,60,60,19,Nathanael Fast,ONLINE
MOR-569,Negotiation and Deal-Making,MC,3.0 units,Lecture,16703R,71,6:30-9:30pm,Thursday,59,52,0,Scott Wiltermuth,ONLINE
MOR-571,Leadership and Executive Development,MC,3.0 units,Lecture,16707R,71,2:00-4:50pm,Monday,75,50,0,Chris Bresnahan,ONLINE
MOR-572,Leadership and Self-Management,MC,3.0 units,Lecture,16716R,71,6:30-9:30pm,Monday,60,48,0,Chris Bresnahan,ONLINE
MOR-574b,Leading and Coaching: Foundations and Practicum,PMC,1.5 units,Lecture,16741D,71,12:30-1:50pm,Tuesday,28,27,0,Michael McGrath,ONLINE
MOR-579,The Business of Sports Entertainment,MC,3.0 units,Lecture,16708R,71,12:30-1:50pm,"Mon, Wed",50,31,0,David Carter,ONLINE
MOR-592,Field Research in Management and Organization,C,"0.5-4.0 units, max 12",Lecture,16735D,71,TBA,TBA,15,0,0,Kyle Mayer,ONLINE
MOR-593,Independent Research in Management and Organization,C,"0.5-4.0 units, max 12",Lecture,16712D,60,TBA,TBA,10,2,0,Kyle Mayer Carl Voigt Michael Mische,ONLINE
MOR-595,Internship in Management and Organization,MC,"0.5-2.0 units, max 9",Lecture,16737D,71,TBA,TBA,10,1,0,Kyle Mayer Carl Voigt,ONLINE
MOR-596,Research Practicum in Management and Organization,C,"0.5-2.0 units, max 8",Lecture,16738D,71,TBA,TBA,15,0,0,Kyle Mayer,ONLINE
MOR-597,Consulting Project in Management and Organization,C,"0.5-5.0 units, max 12",Lecture,16715R,71,TBA,TBA,20,2,0,Kyle Mayer Michael Mische,ONLINE
MOR-601,Seminar in Organizational Behavior,MC,3.0 units,Lecture,16792R,71,2:00-4:50pm,Thursday,10,4,0,Nathanael Fast Sarah Townsend,ONLINE
MOR-603,Seminar in Strategic Management,MC,3.0 units,Lecture,16635R,71,10:00-12:50pm,Monday,10,1,0,Nan Jia,ONLINE
MOR-790,Research,MC,1.0-12.0 units,Lecture,16799D,71,TBA,TBA,10,2,0,Kyle Mayer,ONLINE
MPEM-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,44920D,60,TBA,TBA,10,0,0,Adam Gilbert,ONLINE
MPGU-120b,Beginning Pop/Rock Guitar,P,2.0 units,Lecture,45060R,60,4:00-5:50pm,Tuesday,20,5,0,Nick Stoubis,ONLINE
MPGU-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,45290D,60,TBA,TBA,10,0,0,Scott Tennant,ONLINE
MPHY-572,Medical Physiology I,C,4.0 units,Lecture,40673D,46,3:30-5:00pm,MTuTh,46,12,0,Harvey Kaslow Jang-Hyun Youn E. Todd Schroeder Michael Jakowec Andrew Cheng Jon Detterich Ray Matthews John Wood Michael Bowdish Georgina Gyarmati Alicia McDonough Janos Peti Peterdi Kenneth Hallows Wei Li Beiyun Zhou Thomas Keens Laura Perin Gallandt,ONLINE
MPHY-590,Directed Research,C,1.0-12.0 units,Lecture,41670D,46,TBA,TBA,10,2,0,Harvey Kaslow,OFFICE
MPHY-594b,Master's Thesis,P,2.0 units,Lecture,41673D,46,TBA,TBA,10,0,0,Harvey Kaslow,OFFICE
MPHY-594z,Master's Thesis,P,0.0 units,Lecture,41674D,46,TBA,TBA,10,0,0,Harvey Kaslow,OFFICE
MPHY-596,Internship for Curricular Practical Training,C,"1.0-3.0 units, max 3",Lecture,41671D,46,TBA,TBA,30,0,0,Harvey Kaslow,OFFICE
MPKS-150a,Beginning Piano,M,2.0 units,Lecture,45403R,60,2:00-2:50pm,"Mon, Wed",12,7,0,Stephen Pierce,ONLINE
MPKS-150b,Beginning Piano,PM,2.0 units,Lecture,45435R,60,3:00-3:50pm,"Mon, Wed",12,4,0,Stephen Pierce,ONLINE
MPKS-260a,Functional Skills for Keyboard Majors II,P,2.0 units,Lecture,45535D,60,2:00-2:50pm,"Mon, Wed",16,6,0,Sung-Hwa Park,ONLINE
MPKS-431a,Piano Pedagogy: Introduction and Practicum,P,2.0 units,Lecture,45625D,60,11:00-12:50pm,Monday,10,7,0,Stephen Pierce,ONLINE
MPKS-472a,Piano History and Literature,P,2.0 units,Lecture,45680D,60,4:00-5:50pm,Monday,12,9,0,Stewart Gordon,ONLINE
MPKS-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,45690D,60,TBA,TBA,10,0,0,Alan Smith,ONLINE
MPPM-301,Individual Instruction,M,"1.0-2.0 units, max 16",Lecture,47425D,60,TBA,TBA,70,59,0,Patrice Rushen,ONLINE
MPPM-450b,Final Project,P,1.0 unit,Lecture,47528D,60,TBA,TBA,10,1,0,Patrice Rushen,ONLINE
MPPM-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,47540D,60,TBA,TBA,10,2,0,Patrice Rushen,ONLINE
MPST-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,46125D,60,TBA,TBA,10,0,0,Ralph Kirshbaum,ONLINE
MPTX-572,Medical Physiology I,C,4.0 units,Lecture,40673D,46,3:30-5:00pm,MTuTh,46,12,0,Harvey Kaslow Jang-Hyun Youn E. Todd Schroeder Michael Jakowec Andrew Cheng Jon Detterich Ray Matthews John Wood Michael Bowdish Georgina Gyarmati Alicia McDonough Janos Peti Peterdi Kenneth Hallows Wei Li Beiyun Zhou Thomas Keens Laura Perin Gallandt,ONLINE
MPTX-594b,Master's Thesis,P,2.0 units,Lecture,48906D,5,TBA,TBA,20,0,0,Clay Wang,OFFICE & ONLINE
MPTX-594z,Master's Thesis,P,0.0 units,Lecture,48908D,5,TBA,TBA,20,0,0,Clay Wang,OFFICE & ONLINE
MPTX-596,Internship for Curricular Practical Training,C,"1.0-3.0 units, max 3",Lecture,48946D,5,TBA,TBA,20,0,0,Roger Duncan,OFFICE
MPTX-630,Directed Field-Research Project,M,6.0 units,Lecture,48830D,626,TBA,TBA,50,3,0,Eunjoo Pacifici Frances Richmond,OFFICE
MPTX-794a,Doctoral Dissertation,C,2.0 units,Lecture,48924D,5,TBA,TBA,20,1,0,Clay Wang,OFFICE & ONLINE
MPTX-794b,Doctoral Dissertation,PC,2.0 units,Lecture,48926D,5,TBA,TBA,20,2,0,Clay Wang,OFFICE & ONLINE
MPTX-794c,Doctoral Dissertation,PC,2.0 units,Lecture,48928D,5,TBA,TBA,30,0,0,Clay Wang,OFFICE & ONLINE
MPTX-794d,Doctoral Dissertation,PC,2.0 units,Lecture,48930D,5,TBA,TBA,20,1,0,Clay Wang,OFFICE & ONLINE
MPTX-794z,Doctoral Dissertation,PC,0.0 units,Lecture,48932D,5,TBA,TBA,20,0,0,Clay Wang,OFFICE & ONLINE
MPVA-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,46486D,60,TBA,TBA,10,1,0,Lisa Sylvester,ONLINE
MPWP-440,Drum Set for Classical Percussionists,M,"1.0 units, max 2",Lecture,46815D,60,4:00-4:50pm,Tuesday,8,0,0,Peter Erskine,ONLINE
MPWP-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,46886D,60,TBA,TBA,10,0,0,Joel Timm,ONLINE
MSCR-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,42620D,60,TBA,TBA,10,0,0,Cristian Grases,ONLINE
MSCR-794a,Doctoral Dissertation,C,2.0 units,Lecture,42645D,60,TBA,TBA,10,0,0,Cristian Grases,ONLINE
MSCR-794b,Doctoral Dissertation,PC,2.0 units,Lecture,42650D,60,TBA,TBA,10,0,0,Cristian Grases,ONLINE
MSCR-794c,Doctoral Dissertation,PC,2.0 units,Lecture,42655D,60,TBA,TBA,10,1,0,Cristian Grases,ONLINE
MSCR-794d,Doctoral Dissertation,PC,2.0 units,Lecture,42660D,60,TBA,TBA,10,0,0,Cristian Grases,ONLINE
MSCR-794z,Doctoral Dissertation,PC,0.0 units,Lecture,42665D,60,TBA,TBA,10,0,0,Cristian Grases,ONLINE
MTAL-490,Directed Research,C,"1.0-8.0 units, max 12",Lecture,43550D,60,TBA,TBA,10,0,0,Peter Webster,ONLINE
MTAL-592,Final Project,P,2.0 units,Lecture,43615D,60,TBA,TBA,6,0,0,Peter Webster,ONLINE
MTAL-594a,Master's Thesis,C,2.0 units,Lecture,43619D,60,TBA,TBA,6,0,0,Peter Webster,ONLINE
MTAL-594b,Master's Thesis,PC,2.0 units,Lecture,43622D,60,TBA,TBA,6,0,0,Peter Webster,ONLINE
MTAL-594z,Master's Thesis,PC,0.0 units,Lecture,43625D,60,TBA,TBA,2,0,0,Peter Webster,ONLINE
MTAL-720,Quantitative Research in Music Teaching and Learning,P,3.0 units,Lecture,43663D,60,6:00-8:50pm,Thursday,15,3,0,Peter Webster,ONLINE
MTAL-794a,Doctoral Dissertation,C,2.0 units,Lecture,43685D,60,TBA,TBA,6,1,0,Peter Webster,ONLINE
MTAL-794b,Doctoral Dissertation,PC,2.0 units,Lecture,43688D,60,TBA,TBA,6,0,0,Peter Webster,ONLINE
MTAL-794c,Doctoral Dissertation,PC,2.0 units,Lecture,43691D,60,TBA,TBA,6,0,0,Peter Webster,ONLINE
MTAL-794d,Doctoral Dissertation,PC,2.0 units,Lecture,43694D,60,TBA,TBA,6,0,0,Peter Webster,ONLINE
MTAL-794z,Doctoral Dissertation,PC,0.0 units,Lecture,43697D,60,TBA,TBA,6,2,0,Peter Webster,ONLINE
MTEC-237a,Music Production II,P,2.0 units,Lecture,43407D,60,2:00-3:50pm,Thursday,8,5,0,Rick Schmunk,ONLINE
MTEC-337a,Music Production III,P,2.0 units,Lecture,43435D,60,4:00-5:50pm,Thursday,8,5,0,Brian Malouf,ONLINE
MTEC-378,Introduction to Mixing and Mastering,P,2.0 units,Lecture,43438D,60,2:00-3:50pm,Monday,20,10,0,Timo Preece,ONLINE
MTEC-430,Advanced Instrumental Recording,P,2.0 units,Lecture,43448D,60,6:00-7:50pm,Monday,18,10,0,Richard Mc Ilvery,ONLINE
MTEC-446b,Computer Assisted Recording and Editing,P,2.0 units,Lecture,43460D,60,4:00-5:50pm,Wednesday,20,9,0,Michael Dennis Smith,ONLINE
MTEC-474b,Electronic Synthesizer Techniques,P,2.0-4.0 units,Lecture,43465D,60,4:00-5:50pm,Monday,20,3,0,Timo Preece,ONLINE
MTEC-478,Advanced Multichannel Remix,P,2.0 units,Lecture,43467D,60,4:00-5:50pm,Tuesday,12,9,0,Brian Malouf,ONLINE
MTEC-479,Audio Mastering,P,2.0 units,Lecture,43468D,60,7:00-8:50pm,Thursday,18,11,0,Brian Malouf,ONLINE
MTEC-491,The Recording Console,P,4.0 units,Lecture,43476D,60,2:00-3:50pm,"Mon, Wed",18,3,0,Richard Mc Ilvery,ONLINE
MUCD-441,Choral Conducting II,P,2.0 units,Lecture,43245D,60,8:00-9:50am,"Mon, Wed",12,12,0,Mike Scheibe,ONLINE
MUCD-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,43260D,60,TBA,TBA,10,0,0,Cristian Grases,ONLINE
MUCD-541,Choral Conducting III,P,"2.0 units, max 6",Lecture,43295D,60,9:00-10:50am,"Mon, Wed",12,12,0,Tram Sparks,ONLINE
MUCD-543,Instrumental Conducting III,P,"2.0 units, max 4",Lecture,43300D,60,12:00-1:50pm,"Tue, Thu",11,9,0,Larry Livingston,ONLINE
MUCD-641,Choral Conducting IV,P,"2.0 units, max 8",Lecture,43330D,60,9:00-10:50am,"Mon, Wed",6,0,0,Tram Sparks,ONLINE
MUCM-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,42510D,60,TBA,TBA,10,0,0,Cristian Grases,ONLINE
MUCM-641,Choral Literature III,P,2.0 units,Lecture,42545D,60,8:00-9:50am,Thursday,15,10,0,Cristian Grases,ONLINE
MUCM-794b,Doctoral Dissertation,P,2.0 units,Lecture,42569D,60,TBA,TBA,10,2,0,Cristian Grases,ONLINE
MUCM-794c,Doctoral Dissertation,P,2.0 units,Lecture,42573D,60,TBA,TBA,10,1,0,Cristian Grases,ONLINE
MUCM-794d,Doctoral Dissertation,P,2.0 units,Lecture,42577D,60,TBA,TBA,10,0,0,Cristian Grases,ONLINE
MUCM-794z,Doctoral Dissertation,P,0.0 units,Lecture,42581D,60,TBA,TBA,10,3,0,Cristian Grases,ONLINE
MUCO-131a,Harmony in Popular Music,P,2.0 units,Lecture,42716D,60,9:00-9:50am,"Tue, Thu",18,16,0,Daniel Caputo,ONLINE
MUCO-143,Aural Skills and Musicianship for Musical Theatre II,P,2.0 units,Lecture,42799D,60,3:00-3:50pm,"Tue, Thu",16,12,0,Paul Hodgins,ONLINE
MUCO-233a,Theory II,P,3.0 units,Lecture,42854D,60,10:00-11:50am,"Tue, Thu",24,17,0,Chris Roze,ONLINE
MUCO-237a,Composition II,P,4.0 units,Lecture,42880D,60,12:00-1:50pm,Thursday,14,7,0,Ted Hearne,"ONLINE, ONLINE"
MUCO-321,Composition for Non-Majors II,PM,"1.0-2.0 units, max 8",Lecture,42916D,60,TBA,TBA,10,4,0,Mark Weiser,ONLINE
MUCO-336a,Orchestration II,P,2.0 units,Lecture,42930D,60,5:00-6:50pm,Wednesday,13,11,0,Frank Ticheli,ONLINE
MUCO-337a,Composition III,P,2.0 units,Lecture,42940D,60,TBA,TBA,8,3,0,Donald Crockett,ONLINE
MUCO-437a,Composition IV,P,2.0 units,Lecture,43015D,60,TBA,TBA,15,4,0,Donald Crockett,ONLINE
MUCO-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,43055D,60,TBA,TBA,10,0,0,Donald Crockett,ONLINE
MUCO-521x,Composition for Non-Majors III,MC,"1.0-2.0 units, max 8",Lecture,43079D,60,TBA,TBA,10,6,0,Mark Weiser,ONLINE
MUCO-533a,Analytical Approaches to Tonal Music,P,2.0 units,Lecture,43095D,60,12:00-1:50pm,Monday,15,10,0,Chris Roze,ONLINE
MUCO-538a,Analytical Approaches to Post-Tonal Music from 1908-1950,P,2.0 units,Lecture,43112D,60,10:00-11:50am,Monday,15,14,0,Brian Head,ONLINE
MUCO-592,Selected Topics in Graduate Composition,M,"2.0 units, max 8",Lecture,43142D,60,2:00-3:50pm,Wednesday,12,11,0,Nina Young,ONLINE
MUCO-737,Advanced Composition III,P,"1.0-2.0 units, max 8",Lecture,43175D,60,TBA,TBA,10,4,0,Donald Crockett,ONLINE
MUCO-794a,Doctoral Dissertation,C,2.0 units,Lecture,43190D,60,TBA,TBA,10,1,0,Donald Crockett,ONLINE
MUCO-794b,Doctoral Dissertation,PC,2.0 units,Lecture,43192D,60,TBA,TBA,10,1,0,Donald Crockett,ONLINE
MUCO-794c,Doctoral Dissertation,PC,2.0 units,Lecture,43194D,60,TBA,TBA,10,0,0,Donald Crockett,ONLINE
MUCO-794d,Doctoral Dissertation,PC,2.0 units,Lecture,43196D,60,TBA,TBA,10,0,0,Donald Crockett,ONLINE
MUCO-794z,Doctoral Dissertation,PC,0.0 units,Lecture,43198D,60,TBA,TBA,10,0,0,Donald Crockett,ONLINE
MUEN-505,Vocal Jazz Ensemble,C,1.0 unit,Lecture,43870D,60,4:00-5:50pm,"Mon, Wed",20,0,0,Sara Gazarek,ONLINE
MUEN-507,University Chorus,C,1.0 unit,Lecture,43875R,60,7:00-8:50pm,Wednesday,60,4,0,Laura Beall,ONLINE
MUEN-510,University Concert Choir,C,"1.0 units, max 4",Lecture,43886D,60,2:00-3:50pm,TuThF,60,5,0,Cristian Grases,ONLINE
MUEN-514,Opera Chorus,C,"1.0 units, max 4",Lecture,43899D,60,7:00-9:50pm,Tuesday,20,2,0,Brent Mcmunn Ken Cazan,ONLINE
MUEN-520,USC Symphony,C,"1.0 units, max 4",Lecture,43902D,60,2:00-4:50pm,MWF,30,19,0,Sharon Lavery,ONLINE
MUEN-523,University Wind Ensemble,C,"1.0 units, max 4",Lecture,43908D,60,2:00-4:50pm,MWF,30,19,0,Sharon Lavery,ONLINE
MUEN-544,Vocal Chamber Music,C,"1.0 units, max 4",Lecture,43975D,60,TBA,TBA,16,1,0,Lisa Sylvester,ONLINE
MUEN-550,Early Music Ensemble,C,"1.0 units, max 4",Lecture,43989D,60,2:00-4:50pm,"Tue, Thu",10,4,0,Rotem Gilbert,ONLINE
MUHL-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,44031D,60,TBA,TBA,10,0,0,Bruce Brown,ONLINE
MUHL-585,Special Studies in Baroque Music,P,"2.0 units, max 6",Lecture,44100D,60,12:00-1:50pm,Wednesday,25,12,0,Rotem Gilbert,ONLINE
MUHL-588,Special Studies in Music Since 1900,P,"2.0 units, max 6",Lecture,44109D,60,4:00-5:50pm,Thursday,28,21,1,Sean Nye,ONLINE
MUHL-590,Directed Research,P,1.0-12.0 units,Lecture,44115D,60,TBA,TBA,5,0,0,Bruce Brown,ONLINE
MUHL-594a,Master's Thesis,C,2.0 units,Lecture,44122D,60,TBA,TBA,5,1,0,Adam Gilbert,ONLINE
MUHL-594b,Master's Thesis,PC,2.0 units,Lecture,44125D,60,TBA,TBA,5,0,0,Adam Gilbert,ONLINE
MUHL-594z,Master's Thesis,PC,0.0 units,Lecture,44128D,60,TBA,TBA,5,0,0,Adam Gilbert,ONLINE
MUHL-681,Studies in Musicology,P,"4.0 units, max 16",Lecture,44149D,60,5:00-7:50pm,Tuesday,15,9,0,Scott Spencer,ONLINE
MUHL-790,Research,P,1.0-12.0 units,Lecture,44180D,60,TBA,TBA,10,2,0,Bruce Brown,ONLINE
MUHL-794a,Doctoral Dissertation,C,2.0 units,Lecture,44185D,60,TBA,TBA,10,0,0,Bruce Brown,ONLINE
MUHL-794b,Doctoral Dissertation,PC,2.0 units,Lecture,44188D,60,TBA,TBA,10,1,0,Bruce Brown,ONLINE
MUHL-794c,Doctoral Dissertation,PC,2.0 units,Lecture,44191D,60,TBA,TBA,10,0,0,Bruce Brown,ONLINE
